"BehaviorSpace results (NetLogo 6.3.0)"
"Schelling_on_GIS-@Religion.nlogo"
"experiment_ethnic-religion"
"10/09/2022 03:52:17:779 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","beta-eth","beta-rel","tie-houses-to-religion","free-space","religion","data-source","town","turnover","color-axis-max","neighbor-weight","others-ignore-ethn","ethn-rel-recommendations","ethnicity","always-search","dissimilarity-religion","threshold-mean","stop-tick","always-move","scale-down-pop","threshold-sd","measure","[step]","precision (sum [(ethnic-simpson - town-ethnic-simpson) * totalpop] of districts / sum [totalpop] of districts) 3","dissimilarity-string 0 dissimilarity-religion","dissimilarity-string 1 dissimilarity-religion","dissimilarity-string 2 dissimilarity-religion","dissimilarity-string 3 dissimilarity-religion","precision moran-I districts 3"
"13","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","26","0.07","0.397 (emp 0.241)","0.743 (emp 0.421)","0.425 (emp 0.034)","0.2 (emp 0.204)","0.736"
"16","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","25","0.068","0.385 (emp 0.241)","0.74 (emp 0.421)","0.421 (emp 0.034)","0.2 (emp 0.204)","0.717"
"11","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","27","0.071","0.387 (emp 0.241)","0.744 (emp 0.421)","0.421 (emp 0.034)","0.211 (emp 0.204)","0.733"
"12","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","27","0.075","0.407 (emp 0.241)","0.738 (emp 0.421)","0.461 (emp 0.034)","0.208 (emp 0.204)","0.725"
"14","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","27","0.066","0.38 (emp 0.241)","0.743 (emp 0.421)","0.415 (emp 0.034)","0.211 (emp 0.204)","0.742"
"9","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.073","0.406 (emp 0.241)","0.74 (emp 0.421)","0.459 (emp 0.034)","0.199 (emp 0.204)","0.733"
"10","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","28","0.073","0.404 (emp 0.241)","0.736 (emp 0.421)","0.432 (emp 0.034)","0.2 (emp 0.204)","0.727"
"15","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","27","0.076","0.408 (emp 0.241)","0.739 (emp 0.421)","0.488 (emp 0.034)","0.199 (emp 0.204)","0.726"
"13","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","27","0.074","0.408 (emp 0.241)","0.742 (emp 0.421)","0.451 (emp 0.034)","0.197 (emp 0.204)","0.734"
"16","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","26","0.07","0.394 (emp 0.241)","0.737 (emp 0.421)","0.44 (emp 0.034)","0.206 (emp 0.204)","0.718"
"11","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","28","0.073","0.395 (emp 0.241)","0.739 (emp 0.421)","0.441 (emp 0.034)","0.211 (emp 0.204)","0.728"
"14","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","28","0.069","0.389 (emp 0.241)","0.743 (emp 0.421)","0.434 (emp 0.034)","0.211 (emp 0.204)","0.743"
"12","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","28","0.078","0.415 (emp 0.241)","0.737 (emp 0.421)","0.495 (emp 0.034)","0.21 (emp 0.204)","0.726"
"9","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.075","0.412 (emp 0.241)","0.742 (emp 0.421)","0.478 (emp 0.034)","0.199 (emp 0.204)","0.736"
"10","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.075","0.411 (emp 0.241)","0.735 (emp 0.421)","0.456 (emp 0.034)","0.198 (emp 0.204)","0.728"
"15","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","28","0.077","0.414 (emp 0.241)","0.74 (emp 0.421)","0.501 (emp 0.034)","0.199 (emp 0.204)","0.728"
"13","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","28","0.077","0.416 (emp 0.241)","0.74 (emp 0.421)","0.483 (emp 0.034)","0.2 (emp 0.204)","0.73"
"16","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","27","0.073","0.404 (emp 0.241)","0.736 (emp 0.421)","0.462 (emp 0.034)","0.21 (emp 0.204)","0.713"
"11","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.074","0.402 (emp 0.241)","0.735 (emp 0.421)","0.457 (emp 0.034)","0.21 (emp 0.204)","0.73"
"12","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.081","0.426 (emp 0.241)","0.744 (emp 0.421)","0.517 (emp 0.034)","0.212 (emp 0.204)","0.722"
"14","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.071","0.396 (emp 0.241)","0.742 (emp 0.421)","0.453 (emp 0.034)","0.213 (emp 0.204)","0.734"
"9","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.077","0.417 (emp 0.241)","0.739 (emp 0.421)","0.504 (emp 0.034)","0.203 (emp 0.204)","0.734"
"10","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.077","0.416 (emp 0.241)","0.734 (emp 0.421)","0.472 (emp 0.034)","0.206 (emp 0.204)","0.73"
"15","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.079","0.42 (emp 0.241)","0.735 (emp 0.421)","0.519 (emp 0.034)","0.205 (emp 0.204)","0.728"
"13","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.079","0.423 (emp 0.241)","0.736 (emp 0.421)","0.51 (emp 0.034)","0.207 (emp 0.204)","0.729"
"16","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","28","0.076","0.411 (emp 0.241)","0.737 (emp 0.421)","0.477 (emp 0.034)","0.212 (emp 0.204)","0.713"
"11","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.076","0.406 (emp 0.241)","0.736 (emp 0.421)","0.471 (emp 0.034)","0.213 (emp 0.204)","0.728"
"12","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.083","0.431 (emp 0.241)","0.741 (emp 0.421)","0.546 (emp 0.034)","0.218 (emp 0.204)","0.725"
"14","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.072","0.4 (emp 0.241)","0.741 (emp 0.421)","0.468 (emp 0.034)","0.217 (emp 0.204)","0.731"
"9","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.079","0.425 (emp 0.241)","0.737 (emp 0.421)","0.526 (emp 0.034)","0.207 (emp 0.204)","0.737"
"10","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.079","0.423 (emp 0.241)","0.737 (emp 0.421)","0.492 (emp 0.034)","0.207 (emp 0.204)","0.724"
"15","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.08","0.425 (emp 0.241)","0.732 (emp 0.421)","0.541 (emp 0.034)","0.21 (emp 0.204)","0.732"
"13","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.082","0.435 (emp 0.241)","0.736 (emp 0.421)","0.54 (emp 0.034)","0.212 (emp 0.204)","0.73"
"16","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.079","0.42 (emp 0.241)","0.739 (emp 0.421)","0.5 (emp 0.034)","0.216 (emp 0.204)","0.712"
"11","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.077","0.412 (emp 0.241)","0.735 (emp 0.421)","0.486 (emp 0.034)","0.213 (emp 0.204)","0.725"
"12","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.085","0.44 (emp 0.241)","0.737 (emp 0.421)","0.567 (emp 0.034)","0.22 (emp 0.204)","0.724"
"14","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.074","0.407 (emp 0.241)","0.74 (emp 0.421)","0.487 (emp 0.034)","0.218 (emp 0.204)","0.729"
"9","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.08","0.43 (emp 0.241)","0.735 (emp 0.421)","0.543 (emp 0.034)","0.209 (emp 0.204)","0.742"
"10","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.08","0.428 (emp 0.241)","0.737 (emp 0.421)","0.518 (emp 0.034)","0.207 (emp 0.204)","0.725"
"15","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.082","0.43 (emp 0.241)","0.734 (emp 0.421)","0.55 (emp 0.034)","0.207 (emp 0.204)","0.725"
"13","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.085","0.442 (emp 0.241)","0.735 (emp 0.421)","0.565 (emp 0.034)","0.211 (emp 0.204)","0.728"
"16","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.081","0.428 (emp 0.241)","0.737 (emp 0.421)","0.526 (emp 0.034)","0.216 (emp 0.204)","0.709"
"11","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.079","0.417 (emp 0.241)","0.733 (emp 0.421)","0.507 (emp 0.034)","0.206 (emp 0.204)","0.729"
"12","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.088","0.448 (emp 0.241)","0.734 (emp 0.421)","0.593 (emp 0.034)","0.225 (emp 0.204)","0.717"
"14","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.076","0.415 (emp 0.241)","0.74 (emp 0.421)","0.506 (emp 0.034)","0.222 (emp 0.204)","0.725"
"9","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.082","0.437 (emp 0.241)","0.734 (emp 0.421)","0.56 (emp 0.034)","0.205 (emp 0.204)","0.736"
"10","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.082","0.434 (emp 0.241)","0.736 (emp 0.421)","0.537 (emp 0.034)","0.211 (emp 0.204)","0.72"
"15","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.084","0.437 (emp 0.241)","0.733 (emp 0.421)","0.573 (emp 0.034)","0.207 (emp 0.204)","0.724"
"13","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.088","0.45 (emp 0.241)","0.733 (emp 0.421)","0.588 (emp 0.034)","0.218 (emp 0.204)","0.723"
"16","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.084","0.434 (emp 0.241)","0.738 (emp 0.421)","0.549 (emp 0.034)","0.218 (emp 0.204)","0.714"
"11","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.081","0.428 (emp 0.241)","0.734 (emp 0.421)","0.525 (emp 0.034)","0.215 (emp 0.204)","0.727"
"12","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.09","0.455 (emp 0.241)","0.733 (emp 0.421)","0.607 (emp 0.034)","0.226 (emp 0.204)","0.718"
"14","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.078","0.421 (emp 0.241)","0.738 (emp 0.421)","0.516 (emp 0.034)","0.225 (emp 0.204)","0.73"
"9","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","35","0.084","0.445 (emp 0.241)","0.733 (emp 0.421)","0.587 (emp 0.034)","0.211 (emp 0.204)","0.731"
"10","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.084","0.439 (emp 0.241)","0.734 (emp 0.421)","0.556 (emp 0.034)","0.218 (emp 0.204)","0.72"
"15","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.086","0.444 (emp 0.241)","0.733 (emp 0.421)","0.586 (emp 0.034)","0.213 (emp 0.204)","0.723"
"13","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.09","0.457 (emp 0.241)","0.734 (emp 0.421)","0.609 (emp 0.034)","0.221 (emp 0.204)","0.72"
"16","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.087","0.444 (emp 0.241)","0.739 (emp 0.421)","0.577 (emp 0.034)","0.224 (emp 0.204)","0.714"
"11","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.083","0.43 (emp 0.241)","0.737 (emp 0.421)","0.542 (emp 0.034)","0.217 (emp 0.204)","0.725"
"12","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.092","0.461 (emp 0.241)","0.729 (emp 0.421)","0.632 (emp 0.034)","0.226 (emp 0.204)","0.718"
"14","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.08","0.425 (emp 0.241)","0.739 (emp 0.421)","0.538 (emp 0.034)","0.221 (emp 0.204)","0.724"
"9","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","36","0.087","0.451 (emp 0.241)","0.732 (emp 0.421)","0.613 (emp 0.034)","0.211 (emp 0.204)","0.737"
"15","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.087","0.449 (emp 0.241)","0.731 (emp 0.421)","0.605 (emp 0.034)","0.209 (emp 0.204)","0.724"
"10","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","35","0.087","0.45 (emp 0.241)","0.733 (emp 0.421)","0.585 (emp 0.034)","0.221 (emp 0.204)","0.725"
"13","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.092","0.464 (emp 0.241)","0.738 (emp 0.421)","0.625 (emp 0.034)","0.219 (emp 0.204)","0.715"
"16","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.089","0.451 (emp 0.241)","0.735 (emp 0.421)","0.599 (emp 0.034)","0.235 (emp 0.204)","0.715"
"12","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","35","0.094","0.468 (emp 0.241)","0.729 (emp 0.421)","0.654 (emp 0.034)","0.222 (emp 0.204)","0.707"
"11","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","35","0.085","0.435 (emp 0.241)","0.734 (emp 0.421)","0.563 (emp 0.034)","0.225 (emp 0.204)","0.72"
"14","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","35","0.082","0.431 (emp 0.241)","0.737 (emp 0.421)","0.558 (emp 0.034)","0.228 (emp 0.204)","0.728"
"9","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","37","0.09","0.459 (emp 0.241)","0.732 (emp 0.421)","0.638 (emp 0.034)","0.212 (emp 0.204)","0.735"
