"BehaviorSpace results (NetLogo 6.3.0)"
"Schelling_on_GIS-@SES.nlogo"
"experiment_ethnic-SES"
"10/09/2022 04:58:13:062 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","town","free-space","scale-down-pop","data-source","measure","ethnicity","ses","threshold-mean","threshold-sd","tie-houses-to-ses","beta-eth","beta-ses","color-axis-max","dissimilarity-ses","turnover","always-search","always-move","ethn-ses-recommendations","neighbor-weight","others-ignore-ethn","stop-tick","[step]","precision (sum [(ethnic-simpson - town-ethnic-simpson) * totalpop] of districts / sum [totalpop] of districts) 3","precision (sum [dissimilarity 0 ""all""] of districts / (2 * sum [totalpop] of districts * item 0 town-ethnicity-counts / town-totalpop * (1 - item 0 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 1 ""all""] of districts / (2 * sum [totalpop] of districts * item 1 town-ethnicity-counts / town-totalpop * (1 - item 1 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 2 ""all""] of districts / (2 * sum [totalpop] of districts * item 2 town-ethnicity-counts / town-totalpop * (1 - item 2 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 3 ""all""] of districts / (2 * sum [totalpop] of districts * item 3 town-ethnicity-counts / town-totalpop * (1 - item 3 town-ethnicity-counts / town-totalpop))) 3","precision moran-I districts 3"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","41","0.154","0.539","0.984","0.768","0.227","0.708"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","39","0.141","0.503","0.976","0.734","0.241","0.719"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","40","0.143","0.513","0.966","0.745","0.237","0.721"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","41","0.157","0.545","0.974","0.795","0.222","0.728"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","40","0.145","0.514","0.979","0.757","0.235","0.726"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","41","0.15","0.529","0.98","0.765","0.228","0.727"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","41","0.152","0.542","0.97","0.784","0.219","0.735"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","42","0.157","0.547","0.985","0.778","0.219","0.705"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","40","0.145","0.517","0.968","0.763","0.232","0.72"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","41","0.144","0.516","0.969","0.748","0.227","0.716"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","42","0.159","0.545","0.974","0.796","0.228","0.728"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","40","0.142","0.506","0.978","0.74","0.237","0.717"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","41","0.146","0.519","0.979","0.76","0.233","0.721"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","42","0.152","0.535","0.982","0.766","0.23","0.727"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","42","0.155","0.548","0.969","0.795","0.223","0.732"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","43","0.158","0.548","0.985","0.78","0.22","0.704"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","41","0.146","0.518","0.969","0.769","0.23","0.722"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","43","0.161","0.553","0.974","0.802","0.225","0.727"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","42","0.146","0.521","0.97","0.754","0.221","0.717"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","41","0.143","0.507","0.979","0.737","0.239","0.712"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","43","0.154","0.539","0.983","0.768","0.229","0.724"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","42","0.148","0.521","0.98","0.768","0.223","0.72"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","43","0.157","0.553","0.97","0.8","0.22","0.733"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","44","0.161","0.554","0.986","0.787","0.22","0.703"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","42","0.147","0.521","0.969","0.772","0.233","0.719"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","44","0.163","0.556","0.974","0.808","0.224","0.724"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","43","0.148","0.524","0.972","0.756","0.228","0.713"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","42","0.145","0.511","0.98","0.739","0.228","0.712"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","44","0.159","0.555","0.97","0.801","0.224","0.732"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","44","0.155","0.542","0.984","0.77","0.222","0.721"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","43","0.149","0.526","0.98","0.774","0.224","0.72"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","45","0.163","0.56","0.986","0.794","0.22","0.702"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","43","0.149","0.527","0.97","0.775","0.228","0.717"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","45","0.165","0.563","0.973","0.809","0.223","0.724"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","44","0.15","0.529","0.974","0.762","0.229","0.712"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","43","0.146","0.516","0.98","0.746","0.231","0.71"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","45","0.162","0.561","0.969","0.805","0.228","0.731"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","45","0.157","0.544","0.985","0.776","0.225","0.721"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","44","0.151","0.528","0.982","0.783","0.222","0.719"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","46","0.165","0.563","0.986","0.796","0.228","0.702"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","46","0.166","0.565","0.975","0.816","0.215","0.724"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","44","0.15","0.528","0.97","0.773","0.239","0.715"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","46","0.164","0.569","0.97","0.808","0.223","0.731"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","45","0.152","0.533","0.973","0.773","0.222","0.711"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","44","0.148","0.521","0.98","0.752","0.22","0.706"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","46","0.158","0.544","0.986","0.778","0.225","0.717"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","45","0.152","0.532","0.983","0.777","0.222","0.715"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","47","0.166","0.566","0.986","0.798","0.231","0.702"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","47","0.168","0.567","0.977","0.819","0.226","0.724"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","45","0.151","0.531","0.97","0.767","0.24","0.713"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","47","0.166","0.57","0.97","0.814","0.224","0.726"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","46","0.154","0.537","0.974","0.772","0.225","0.707"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","47","0.16","0.546","0.988","0.782","0.222","0.719"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","45","0.149","0.524","0.982","0.76","0.22","0.702"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","46","0.153","0.535","0.986","0.78","0.211","0.711"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","48","0.168","0.567","0.987","0.801","0.228","0.7"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","48","0.17","0.571","0.976","0.824","0.234","0.723"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","46","0.152","0.534","0.973","0.774","0.241","0.715"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","48","0.168","0.575","0.971","0.818","0.225","0.725"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","47","0.155","0.54","0.973","0.776","0.224","0.705"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","48","0.162","0.555","0.988","0.787","0.222","0.716"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","46","0.151","0.528","0.982","0.764","0.213","0.699"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","49","0.169","0.567","0.987","0.807","0.231","0.699"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","47","0.155","0.538","0.986","0.785","0.213","0.709"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","49","0.171","0.574","0.976","0.828","0.232","0.721"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","47","0.154","0.538","0.974","0.778","0.241","0.715"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","49","0.17","0.578","0.97","0.823","0.229","0.726"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","48","0.157","0.545","0.975","0.784","0.222","0.705"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","49","0.164","0.558","0.988","0.789","0.218","0.715"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","50","0.17","0.571","0.987","0.81","0.229","0.699"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","50","0.173","0.578","0.978","0.835","0.23","0.719"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","48","0.156","0.543","0.987","0.788","0.211","0.706"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","47","0.152","0.53","0.983","0.766","0.217","0.696"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","50","0.171","0.58","0.97","0.831","0.231","0.727"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","48","0.154","0.537","0.976","0.779","0.232","0.713"
